Date,Locate a Dealer (New - usche078),Apply for Credit (New - usche079),BYO Engagement (New - usche076),Vehicle Search Results (New - usche080),Request a Quote (New - usche07a),Payment Estimator,Locate a Vehicle - Complete,Build to Order - Complete,Schedule Sales Appt,Current Offers Engagement,Value Trade-Ins,Request a Test Drive,MOV Engagement,Download a Brochure,Google Store Visits
1/24/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/24/2022,15,0,2,38,1,0.00,0.00,0.00,0.00,29.00,1.00,0.00,1.00,0.00,12.00
1/24/2022,47,1,1542,3473,17,187.00,0.00,0.00,0.00,144.00,14.00,1.00,673.00,0.00,483.00
1/24/2022,32,2,895,1923,5,85.00,0.00,0.00,0.00,45.00,3.00,2.00,1166.00,0.00,316.00
1/24/2022,7,0,253,944,4,10.00,0.00,0.00,0.00,32.00,3.00,0.00,279.00,0.00,112.00
1/24/2022,28,0,1365,1734,4,135.00,0.00,0.00,0.00,41.00,8.00,0.00,520.00,4.00,278.00
1/24/2022,4,0,16,5,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21.00,0.00,8.00
1/24/2022,7,1,91,298,0,11.00,0.00,0.00,0.00,7.00,2.00,1.00,98.00,1.00,38.00
1/24/2022,2,0,131,379,3,38.00,0.00,0.00,0.00,6.00,0.00,0.00,116.00,0.00,34.00
1/24/2022,8,0,125,216,6,15.00,0.00,0.00,0.00,4.00,0.00,0.00,204.00,0.00,57.00
1/24/2022,0,0,9,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,7.00
1/24/2022,0,0,23,0,0,1.00,0.00,1.00,0.00,1.00,1.00,0.00,12.00,0.00,0.00
1/24/2022,0,0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,40,2,132,242,2,40.00,0.00,0.00,0.00,48.00,0.00,0.00,255.00,0.00,0.00
1/25/2022,4,0,15,38,0,2.00,0.00,0.00,0.00,5.00,0.00,0.00,22.00,0.00,0.00
1/25/2022,0,0,22,20,0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00
1/25/2022,8,0,118,73,0,16.00,0.00,0.00,0.00,14.00,0.00,0.00,194.00,0.00,0.00
1/25/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1/25/2022,0,0,9,1,0,1.00,0.00,0.00,0.00,3.00,0.00,0.00,11.00,0.00,0.00
1/25/2022,4,0,32,63,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,23.00,0.00,0.00
1/25/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,1,0,13,32,0,9.00,0.00,0.00,0.00,4.00,0.00,0.00,41.00,0.00,0.00
1/25/2022,0,0,0,33,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1/25/2022,0,0,1,0,0,3.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00
1/25/2022,27,0,333,512,3,39.00,0.00,0.00,0.00,48.00,7.00,0.00,276.00,0.00,164.00
1/25/2022,63,7,1134,1351,17,110.00,0.00,1.00,0.00,102.00,6.00,4.00,531.00,0.00,262.00
1/25/2022,32,0,263,924,3,50.00,0.00,0.00,0.00,285.00,6.00,0.00,126.00,0.00,212.00
1/25/2022,4,0,35,71,0,6.00,0.00,0.00,0.00,15.00,1.00,0.00,37.00,0.00,25.00
1/25/2022,0,0,12,31,0,2.00,0.00,0.00,0.00,3.00,0.00,0.00,29.00,0.00,8.00
1/25/2022,2,0,7,20,0,1.00,0.00,0.00,0.00,4.00,0.00,0.00,10.00,0.00,4.00
1/25/2022,1,0,69,114,0,8.00,0.00,0.00,0.00,24.00,0.00,0.00,25.00,0.00,22.00
1/25/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,2,0,17,25,0,1.00,0.00,0.00,0.00,9.00,0.00,0.00,5.00,0.00,8.00
1/25/2022,0,0,18,23,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,25.00,0.00,10.00
1/25/2022,6,0,93,108,2,6.00,0.00,0.00,0.00,8.00,0.00,0.00,96.00,0.00,39.00
1/25/2022,1,0,5,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1/25/2022,2,0,59,23,0,0.00,0.00,0.00,0.00,7.00,0.00,0.00,13.00,0.00,12.00
1/25/2022,9,0,58,57,0,11.00,0.00,0.00,0.00,9.00,2.00,0.00,38.00,0.00,11.00
1/25/2022,25,2,408,414,5,58.00,0.00,0.00,0.00,54.00,0.00,0.00,263.00,0.00,137.00
1/25/2022,0,0,2,6,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,3.00
1/25/2022,0,0,5,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,1.00
1/25/2022,0,0,5,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00
1/25/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/25/2022,0,0,0,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00
1/25/2022,0,0,25,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/25/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,8.00
1/25/2022,3,0,99,264,2,22.00,0.00,0.00,0.00,6.00,0.00,0.00,30.00,0.00,16.00
1/25/2022,2,0,13,20,0,5.00,0.00,0.00,0.00,1.00,0.00,0.00,20.00,0.00,4.00
1/25/2022,0,0,3,2,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,1,0,176,191,0,14.00,0.00,0.00,0.00,4.00,4.00,0.00,109.00,0.00,34.00
1/25/2022,2,0,66,105,1,5.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,35.00
1/25/2022,4,0,295,428,1,30.00,0.00,0.00,0.00,13.00,2.00,0.00,112.00,0.00,83.00
1/25/2022,1,1,271,483,1,28.00,0.00,0.00,0.00,8.00,5.00,0.00,172.00,3.00,27.00
1/25/2022,28,3,1309,1979,3,179.00,0.00,0.00,0.00,83.00,10.00,2.00,834.00,1.00,159.00
1/25/2022,15,0,616,1785,10,80.00,0.00,0.00,0.00,26.00,9.00,5.00,632.00,1.00,155.00
1/25/2022,50,1,2116,3840,11,293.00,0.00,0.00,0.00,234.00,18.00,4.00,1741.00,2.00,448.00
1/25/2022,60,3,2833,4506,24,400.00,0.00,0.00,0.00,78.00,1.00,3.00,2091.00,0.00,354.00
1/25/2022,4,0,169,127,0,18.00,0.00,0.00,0.00,4.00,4.00,0.00,40.00,0.00,15.00
1/25/2022,18,0,925,2436,12,137.00,0.00,0.00,0.00,42.00,8.00,0.00,684.00,0.00,236.00
1/25/2022,5,0,12,1,1,3.00,0.00,0.00,0.00,1.00,0.00,0.00,13.00,0.00,3.00
1/25/2022,3,0,64,131,1,14.00,0.00,0.00,0.00,3.00,1.00,0.00,89.00,0.00,41.00
1/25/2022,61,1,763,2419,17,156.00,0.00,0.00,0.00,86.00,18.00,3.00,1282.00,0.00,351.00
1/25/2022,45,1,1014,3176,18,156.00,0.00,0.00,0.00,307.00,18.00,1.00,1423.00,0.00,509.00
1/25/2022,5,0,90,299,1,16.00,0.00,0.00,0.00,6.00,5.00,0.00,70.00,0.00,22.00
1/25/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1/25/2022,0,0,0,7,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/25/2022,0,0,3,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,3.00
1/25/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/25/2022,6,0,24,138,6,19.00,0.00,0.00,0.00,55.00,0.00,0.00,8.00,0.00,33.00
1/25/2022,54,0,1398,2177,17,240.00,0.00,0.00,0.00,111.00,4.00,0.00,399.00,2.00,348.00
1/25/2022,3,0,36,178,4,6.00,0.00,0.00,0.00,113.00,0.00,0.00,17.00,0.00,35.00
1/25/2022,378,18,10917,17394,52,1541.00,0.00,2.00,0.00,855.00,55.00,30.00,6778.00,17.00,1918.00
1/25/2022,3,0,39,124,1,1.00,0.00,0.00,0.00,3.00,0.00,0.00,27.00,0.00,15.00
1/25/2022,31,0,698,1650,11,99.00,0.00,0.00,0.00,36.00,3.00,1.00,957.00,4.00,339.00
1/25/2022,4,0,101,289,0,19.00,0.00,0.00,0.00,7.00,0.00,0.00,166.00,0.00,44.00
1/25/2022,0,0,6,73,1,3.00,0.00,0.00,0.00,50.00,0.00,0.00,12.00,0.00,33.00
1/25/2022,0,0,20,187,2,4.00,0.00,0.00,0.00,139.00,0.00,2.00,8.00,0.00,44.00
1/25/2022,0,0,0,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00
1/25/2022,17,1,661,2822,7,103.00,0.00,0.00,0.00,45.00,15.00,8.00,613.00,1.00,311.00
1/25/2022,4,0,14,13,1,2.00,0.00,0.00,0.00,1.00,0.00,0.00,15.00,0.00,4.00
1/25/2022,6,1,163,521,1,29.00,0.00,0.00,0.00,19.00,3.00,0.00,176.00,2.00,28.00
1/25/2022,0,0,57,213,0,7.00,0.00,0.00,0.00,3.00,1.00,0.00,57.00,0.00,15.00
1/25/2022,0,0,4,4,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,2.00,0.00,2.00
1/25/2022,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/25/2022,13,0,192,361,0,26.00,0.00,1.00,0.00,3.00,0.00,1.00,105.00,0.00,23.00
1/25/2022,9,0,305,248,0,36.00,0.00,0.00,0.00,3.00,0.00,1.00,73.00,0.00,38.00
1/25/2022,0,0,1,31,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00
1/25/2022,0,0,6,22,0,1.00,0.00,0.00,0.00,10.00,0.00,0.00,6.00,0.00,3.00
1/25/2022,17,0,59,155,1,12.00,0.00,0.00,0.00,3.00,0.00,0.00,90.00,0.00,37.00
1/25/2022,0,0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/25/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/25/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,0,0,48,65,1,3.00,0.00,0.00,0.00,1.00,0.00,0.00,32.00,0.00,4.00
1/25/2022,6,0,340,64,0,8.00,0.00,0.00,0.00,19.00,1.00,0.00,108.00,2.00,78.00
1/25/2022,0,0,8,9,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
1/25/2022,24,0,857,1715,14,110.00,0.00,0.00,0.00,43.00,1.00,2.00,1146.00,0.00,303.00
1/25/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/25/2022,0,0,11,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00
1/25/2022,34,0,1617,3251,11,191.00,0.00,0.00,0.00,172.00,14.00,3.00,666.00,0.00,512.00
1/25/2022,5,0,2,22,1,0.00,0.00,0.00,0.00,16.00,0.00,0.00,3.00,0.00,4.00
1/25/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
1/25/2022,13,0,240,1034,0,13.00,0.00,0.00,0.00,17.00,3.00,0.00,227.00,1.00,105.00
1/25/2022,3,0,112,413,0,30.00,0.00,0.00,0.00,12.00,7.00,1.00,112.00,0.00,21.00
1/25/2022,18,0,1438,1901,10,184.00,0.00,0.00,0.00,28.00,6.00,1.00,557.00,0.00,317.00
1/25/2022,0,1,13,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,4.00
1/25/2022,0,0,103,306,1,12.00,0.00,0.00,0.00,17.00,0.00,1.00,128.00,1.00,42.00
1/25/2022,1,0,121,215,2,10.00,0.00,0.00,0.00,10.00,3.00,1.00,178.00,0.00,58.00
1/25/2022,0,0,9,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00
1/25/2022,0,0,15,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,10.00
1/26/2022,39,1,148,280,3,24.00,0.00,0.00,0.00,50.00,0.00,0.00,225.00,0.00,0.00
1/26/2022,1,0,2,8,0,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00
1/26/2022,10,1,66,70,0,4.00,0.00,0.00,0.00,12.00,0.00,0.00,150.00,0.00,0.00
1/26/2022,1,0,11,8,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00
1/26/2022,0,0,17,8,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1/26/2022,3,0,17,72,1,0.00,0.00,0.00,0.00,4.00,0.00,0.00,18.00,0.00,0.00
1/26/2022,0,0,30,73,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,40.00,0.00,0.00
1/26/2022,52,0,901,1140,5,87.00,0.00,0.00,0.00,115.00,5.00,2.00,413.00,0.00,250.00
1/26/2022,2,0,13,14,1,0.00,0.00,0.00,0.00,6.00,0.00,0.00,45.00,0.00,0.00
1/26/2022,12,1,313,538,8,43.00,0.00,0.00,0.00,39.00,7.00,0.00,326.00,0.00,162.00
1/26/2022,5,0,43,173,0,3.00,0.00,0.00,0.00,56.00,0.00,0.00,30.00,0.00,27.00
1/26/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/2022,2,0,10,40,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,26.00,0.00,4.00
1/26/2022,0,0,8,12,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,23.00,0.00,4.00
1/26/2022,61,0,384,847,6,49.00,0.00,0.00,0.00,309.00,1.00,0.00,119.00,0.00,224.00
1/26/2022,4,0,57,112,1,7.00,0.00,0.00,0.00,16.00,0.00,0.00,33.00,0.00,18.00
1/26/2022,0,0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/2022,0,0,3,18,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21.00,0.00,7.00
1/26/2022,15,0,76,98,1,17.00,0.00,0.00,0.00,10.00,1.00,0.00,98.00,1.00,45.00
1/26/2022,0,0,7,27,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,2.00
1/26/2022,3,0,8,68,0,0.00,0.00,0.00,0.00,22.00,0.00,0.00,6.00,0.00,14.00
1/26/2022,2,0,59,29,0,3.00,0.00,0.00,0.00,4.00,0.00,0.00,14.00,0.00,11.00
1/26/2022,26,0,357,494,5,48.00,0.00,0.00,0.00,72.00,1.00,0.00,306.00,0.00,101.00
1/26/2022,10,0,39,48,0,8.00,0.00,0.00,0.00,13.00,0.00,0.00,55.00,0.00,15.00
1/26/2022,0,0,4,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00
1/26/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00
1/26/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/2022,0,0,20,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
1/26/2022,0,0,3,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00
1/26/2022,0,0,6,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,10.00
1/26/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,5.00
1/26/2022,1,0,2,3,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/2022,3,0,83,140,0,12.00,0.00,0.00,0.00,6.00,1.00,0.00,39.00,0.00,20.00
1/26/2022,1,0,7,33,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,2.00
1/26/2022,8,0,78,270,1,17.00,0.00,0.00,0.00,4.00,3.00,1.00,78.00,0.00,33.00
1/26/2022,5,0,105,200,0,9.00,0.00,0.00,0.00,7.00,0.00,0.00,114.00,2.00,37.00
1/26/2022,4,0,229,401,3,26.00,0.00,0.00,0.00,10.00,11.00,0.00,144.00,0.00,30.00
1/26/2022,46,0,616,1727,11,88.00,0.00,0.00,0.00,37.00,5.00,0.00,598.00,0.00,166.00
1/26/2022,10,0,243,349,0,23.00,0.00,0.00,0.00,10.00,4.00,1.00,112.00,1.00,56.00
1/26/2022,21,0,1117,1791,6,148.00,0.00,0.00,0.00,69.00,12.00,2.00,783.00,2.00,135.00
1/26/2022,60,1,1893,3964,7,286.00,0.00,0.00,0.00,232.00,18.00,1.00,1572.00,4.00,460.00
1/26/2022,74,3,3001,4657,20,431.00,0.00,0.00,0.00,77.00,21.00,13.00,2235.00,1.00,343.00
1/26/2022,2,0,10,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,0.00
1/26/2022,2,0,58,97,2,6.00,0.00,0.00,0.00,5.00,0.00,0.00,81.00,1.00,36.00
1/26/2022,4,0,194,122,1,12.00,0.00,1.00,0.00,6.00,3.00,0.00,49.00,0.00,15.00
1/26/2022,28,0,857,1918,4,122.00,0.00,0.00,0.00,31.00,8.00,2.00,665.00,0.00,215.00
1/26/2022,0,0,118,430,1,12.00,0.00,0.00,0.00,3.00,2.00,0.00,80.00,2.00,32.00
1/26/2022,64,1,1223,3588,7,217.00,0.00,0.00,0.00,295.00,16.00,5.00,1612.00,0.00,581.00
1/26/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00
1/26/2022,37,0,779,2444,10,168.00,0.00,0.00,0.00,97.00,17.00,12.00,1266.00,0.00,294.00
1/26/2022,0,0,1,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00
1/26/2022,0,0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00
1/26/2022,0,0,2,73,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,1.00
1/26/2022,0,0,4,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00
1/26/2022,4,0,15,76,1,2.00,0.00,0.00,0.00,38.00,0.00,0.00,7.00,0.00,25.00
1/26/2022,12,0,93,209,0,10.00,0.00,0.00,0.00,5.00,0.00,1.00,135.00,0.00,44.00
1/26/2022,1,0,37,170,1,2.00,0.00,0.00,0.00,4.00,0.00,0.00,30.00,0.00,11.00
1/26/2022,1,0,23,170,0,8.00,0.00,0.00,0.00,105.00,1.00,0.00,8.00,0.00,40.00
1/26/2022,65,0,1418,2546,9,199.00,0.00,0.00,0.00,78.00,14.00,4.00,343.00,3.00,350.00
1/26/2022,383,4,11377,18228,65,1632.00,0.00,0.00,0.00,865.00,56.00,22.00,6898.00,6.00,1901.00
1/26/2022,24,1,708,1390,4,87.00,0.00,0.00,0.00,37.00,6.00,0.00,893.00,2.00,298.00
1/26/2022,7,0,43,190,1,27.00,0.00,0.00,0.00,156.00,3.00,0.00,17.00,0.00,31.00
1/26/2022,5,0,13,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,4.00
1/26/2022,17,0,632,2849,11,72.00,0.00,0.00,0.00,39.00,7.00,2.00,620.00,1.00,288.00
1/26/2022,2,0,15,79,0,7.00,0.00,0.00,0.00,56.00,2.00,0.00,5.00,0.00,33.00
1/26/2022,11,0,141,547,2,14.00,0.00,0.00,0.00,12.00,1.00,0.00,133.00,0.00,20.00
1/26/2022,0,0,3,3,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00
1/26/2022,0,3,8,45,0,4.00,0.00,0.00,0.00,12.00,0.00,0.00,1.00,0.00,2.00
1/26/2022,2,0,71,268,1,9.00,0.00,0.00,0.00,2.00,0.00,0.00,83.00,0.00,14.00
1/26/2022,0,0,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/26/2022,9,0,175,475,0,42.00,0.00,0.00,0.00,8.00,7.00,0.00,105.00,0.00,17.00
1/26/2022,0,0,5,33,0,2.00,0.00,0.00,0.00,13.00,0.00,0.00,3.00,0.00,2.00
1/26/2022,3,0,268,243,1,47.00,0.00,0.00,0.00,1.00,0.00,0.00,66.00,0.00,22.00
1/26/2022,0,0,72,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
1/26/2022,7,0,62,225,0,5.00,0.00,0.00,0.00,4.00,0.00,0.00,86.00,0.00,26.00
1/26/2022,0,0,3,3,0,0.00,0.00,0.00,0.00,8.00,0.00,0.00,1.00,0.00,1.00
1/26/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/26/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/26/2022,0,0,3,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00
1/26/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/26/2022,0,0,1,19,0,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,2.00
1/26/2022,1,0,20,38,0,2.00,0.00,0.00,0.00,1.00,0.00,0.00,20.00,0.00,5.00
1/26/2022,2,0,154,52,0,15.00,0.00,0.00,0.00,16.00,0.00,0.00,83.00,0.00,89.00
1/26/2022,0,0,6,5,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1/26/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/2022,30,2,1471,2002,3,152.00,0.00,0.00,0.00,42.00,21.00,0.00,572.00,0.00,361.00
1/26/2022,24,0,837,1677,9,117.00,0.00,0.00,0.00,67.00,16.00,1.00,1124.00,2.00,317.00
1/26/2022,8,0,25,32,0,0.00,0.00,0.00,0.00,15.00,0.00,0.00,3.00,0.00,2.00
1/26/2022,27,0,1543,3591,9,251.00,0.00,0.00,0.00,173.00,31.00,3.00,660.00,0.00,490.00
1/26/2022,10,0,294,1081,2,29.00,0.00,0.00,0.00,44.00,1.00,0.00,259.00,1.00,127.00
1/26/2022,1,0,98,302,3,19.00,0.00,0.00,0.00,18.00,0.00,1.00,89.00,0.00,32.00
1/26/2022,9,0,142,262,1,19.00,0.00,0.00,0.00,9.00,0.00,0.00,174.00,0.00,54.00
1/26/2022,0,0,99,340,2,20.00,0.00,0.00,0.00,6.00,3.00,0.00,105.00,0.00,27.00
1/26/2022,3,0,11,3,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,22.00,0.00,5.00
1/26/2022,0,0,5,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00
1/26/2022,0,0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
1/27/2022,27,1,145,183,1,29.00,0.00,0.00,0.00,30.00,0.00,0.00,209.00,0.00,0.00
1/27/2022,7,0,75,94,1,19.00,0.00,0.00,0.00,19.00,0.00,0.00,117.00,0.00,0.00
1/27/2022,1,0,14,13,0,4.00,0.00,0.00,0.00,6.00,1.00,0.00,27.00,0.00,0.00
1/27/2022,0,0,16,9,0,16.00,0.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,0.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/27/2022,5,0,27,45,0,2.00,0.00,0.00,0.00,2.00,0.00,0.00,32.00,0.00,0.00
1/27/2022,1,0,29,40,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/27/2022,2,0,24,21,1,4.00,0.00,0.00,0.00,2.00,0.00,0.00,40.00,0.00,0.00
1/27/2022,1,0,25,127,2,5.00,0.00,0.00,0.00,32.00,0.00,2.00,34.00,0.00,32.00
1/27/2022,19,2,284,524,3,39.00,0.00,0.00,0.00,35.00,10.00,0.00,321.00,0.00,162.00
1/27/2022,47,2,866,1198,5,88.00,0.00,1.00,0.00,124.00,3.00,2.00,464.00,0.00,237.00
1/27/2022,36,1,287,901,7,50.00,0.00,0.00,0.00,269.00,5.00,0.00,131.00,0.00,231.00
1/27/2022,0,0,7,26,0,0.00,0.00,0.00,0.00,5.00,0.00,1.00,30.00,0.00,3.00
1/27/2022,0,0,6,27,1,0.00,0.00,0.00,0.00,4.00,0.00,0.00,16.00,0.00,6.00
1/27/2022,0,0,73,97,1,7.00,0.00,0.00,0.00,30.00,0.00,0.00,26.00,0.00,24.00
1/27/2022,5,0,12,51,0,4.00,0.00,0.00,0.00,21.00,0.00,0.00,11.00,0.00,20.00
1/27/2022,0,0,8,30,0,0.00,0.00,0.00,0.00,6.00,0.00,0.00,24.00,0.00,7.00
1/27/2022,0,0,3,1,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,0.00,2.00
1/27/2022,17,0,60,132,1,18.00,0.00,0.00,0.00,11.00,0.00,0.00,107.00,0.00,31.00
1/27/2022,1,0,38,29,0,0.00,0.00,0.00,0.00,3.00,0.00,0.00,15.00,0.00,7.00
1/27/2022,9,0,62,67,2,9.00,0.00,0.00,0.00,14.00,0.00,0.00,48.00,0.00,11.00
1/27/2022,43,0,394,540,9,52.00,0.00,0.00,0.00,77.00,1.00,1.00,340.00,0.00,142.00
1/27/2022,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,1,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
1/27/2022,0,0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1/27/2022,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00
1/27/2022,0,0,4,9,0,2.00,0.00,0.00,0.00,2.00,0.00,0.00,8.00,0.00,7.00
1/27/2022,0,0,4,0,0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00
1/27/2022,0,0,14,53,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,7.00
1/27/2022,2,0,127,198,0,12.00,0.00,0.00,0.00,6.00,0.00,0.00,55.00,0.00,22.00
1/27/2022,0,0,57,209,1,20.00,0.00,0.00,0.00,9.00,0.00,0.00,108.00,0.00,25.00
1/27/2022,2,0,79,215,1,8.00,0.00,0.00,0.00,7.00,0.00,0.00,85.00,0.00,34.00
